+ACI-date+ACI-,+ACI-product+ACI-,+ACI-sales+ACI-,+ACI-day+AF8-of+AF8-week+ACI-,+ACI-month+ACI-,+ACI-quarter+ACI-,+ACI-year+ACI-,+ACI-day+AF8-of+AF8-year+ACI-,+ACI-sales+AF8-rolling+AF8-7+ACI-,+ACI-sales+AF8-rolling+AF8-30+ACI-,+ACI-sales+AF8-lag+AF8-1+ACI-,+ACI-sales+AF8-lag+AF8-7+ACI-,,
2025+AC0-01+AC0-27,+ACI-Widget B+ACI-,20,0,1,1,2025,27,+ACI-21.714285714285715+ACI-,+ACI-19.333333333333332+ACI-,+ACI-20.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-01+AC0-28,+ACI-Widget B+ACI-,22,1,1,1,2025,28,+ACI-22.142857142857142+ACI-,+ACI-19.4+ACI-,+ACI-20.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-01+AC0-29,+ACI-Widget B+ACI-,29,2,1,1,2025,29,+ACI-22.857142857142858+ACI-,+ACI-19.466666666666665+ACI-,+ACI-22.0+ACI-,+ACI-24.0+ACI-,,
2025+AC0-01+AC0-30,+ACI-Widget B+ACI-,18,3,1,1,2025,30,+ACI-21.142857142857142+ACI-,+ACI-19.266666666666666+ACI-,+ACI-29.0+ACI-,+ACI-30.0+ACI-,,
2025+AC0-01+AC0-31,+ACI-Widget B+ACI-,19,4,1,1,2025,31,+ACI-20.714285714285715+ACI-,+ACI-19.133333333333333+ACI-,+ACI-18.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-02+AC0-01,+ACI-Widget B+ACI-,19,5,2,1,2025,32,+ACI-21.0+ACI-,+ACI-19.033333333333335+ACI-,+ACI-19.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-02+AC0-02,+ACI-Widget B+ACI-,9,6,2,1,2025,33,+ACI-19.428571428571427+ACI-,+ACI-18.733333333333334+ACI-,+ACI-19.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-02+AC0-03,+ACI-Widget B+ACI-,10,0,2,1,2025,34,+ACI-18.0+ACI-,+ACI-18.533333333333335+ACI-,+ACI-9.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-02+AC0-04,+ACI-Widget B+ACI-,20,1,2,1,2025,35,+ACI-17.714285714285715+ACI-,+ACI-18.633333333333333+ACI-,+ACI-10.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-02+AC0-05,+ACI-Widget B+ACI-,11,2,2,1,2025,36,+ACI-15.142857142857142+ACI-,+ACI-18.333333333333332+ACI-,+ACI-20.0+ACI-,+ACI-29.0+ACI-,,
2025+AC0-02+AC0-06,+ACI-Widget B+ACI-,17,3,2,1,2025,37,+ACI-15.0+ACI-,+ACI-18.3+ACI-,+ACI-11.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-02+AC0-07,+ACI-Widget B+ACI-,19,4,2,1,2025,38,+ACI-15.0+ACI-,+ACI-18.333333333333332+ACI-,+ACI-17.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-02+AC0-08,+ACI-Widget B+ACI-,16,5,2,1,2025,39,+ACI-14.571428571428571+ACI-,+ACI-18.333333333333332+ACI-,+ACI-19.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-02+AC0-09,+ACI-Widget B+ACI-,28,6,2,1,2025,40,+ACI-17.285714285714285+ACI-,+ACI-18.566666666666666+ACI-,+ACI-16.0+ACI-,+ACI-9.0+ACI-,,
2025+AC0-02+AC0-10,+ACI-Widget B+ACI-,17,0,2,1,2025,41,+ACI-18.285714285714285+ACI-,+ACI-18.733333333333334+ACI-,+ACI-28.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-02+AC0-11,+ACI-Widget B+ACI-,14,1,2,1,2025,42,+ACI-17.428571428571427+ACI-,+ACI-18.833333333333332+ACI-,+ACI-17.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-02+AC0-12,+ACI-Widget B+ACI-,25,2,2,1,2025,43,+ACI-19.428571428571427+ACI-,+ACI-18.933333333333334+ACI-,+ACI-14.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-02+AC0-13,+ACI-Widget B+ACI-,18,3,2,1,2025,44,+ACI-19.571428571428573+ACI-,+ACI-19.0+ACI-,+ACI-25.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-02+AC0-14,+ACI-Widget B+ACI-,19,4,2,1,2025,45,+ACI-19.571428571428573+ACI-,+ACI-19.033333333333335+ACI-,+ACI-18.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-02+AC0-15,+ACI-Widget B+ACI-,20,5,2,1,2025,46,+ACI-20.142857142857142+ACI-,+ACI-19.2+ACI-,+ACI-19.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-02+AC0-16,+ACI-Widget B+ACI-,25,6,2,1,2025,47,+ACI-19.714285714285715+ACI-,+ACI-19.566666666666666+ACI-,+ACI-20.0+ACI-,+ACI-28.0+ACI-,,
2025+AC0-02+AC0-17,+ACI-Widget B+ACI-,13,0,2,1,2025,48,+ACI-19.142857142857142+ACI-,+ACI-19.233333333333334+ACI-,+ACI-25.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-02+AC0-18,+ACI-Widget B+ACI-,11,1,2,1,2025,49,+ACI-18.714285714285715+ACI-,+ACI-19.1+ACI-,+ACI-13.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-02+AC0-19,+ACI-Widget B+ACI-,11,2,2,1,2025,50,+ACI-16.714285714285715+ACI-,+ACI-18.733333333333334+ACI-,+ACI-11.0+ACI-,+ACI-25.0+ACI-,,
2025+AC0-02+AC0-20,+ACI-Widget B+ACI-,11,3,2,1,2025,51,+ACI-15.714285714285714+ACI-,+ACI-18.466666666666665+ACI-,+ACI-11.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-02+AC0-21,+ACI-Widget B+ACI-,25,4,2,1,2025,52,+ACI-16.571428571428573+ACI-,+ACI-18.5+ACI-,+ACI-11.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-02+AC0-22,+ACI-Widget B+ACI-,20,5,2,1,2025,53,+ACI-16.571428571428573+ACI-,+ACI-18.166666666666668+ACI-,+ACI-25.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-02+AC0-23,+ACI-Widget B+ACI-,18,6,2,1,2025,54,+ACI-15.571428571428571+ACI-,+ACI-18.033333333333335+ACI-,+ACI-20.0+ACI-,+ACI-25.0+ACI-,,
2025+AC0-02+AC0-24,+ACI-Widget B+ACI-,15,0,2,1,2025,55,+ACI-15.857142857142858+ACI-,+ACI-17.966666666666665+ACI-,+ACI-18.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-02+AC0-25,+ACI-Widget B+ACI-,13,1,2,1,2025,56,+ACI-16.142857142857142+ACI-,+ACI-17.733333333333334+ACI-,+ACI-15.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-02+AC0-26,+ACI-Widget B+ACI-,14,2,2,1,2025,57,+ACI-16.571428571428573+ACI-,+ACI-17.533333333333335+ACI-,+ACI-13.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-02+AC0-27,+ACI-Widget B+ACI-,19,3,2,1,2025,58,+ACI-17.714285714285715+ACI-,+ACI-17.433333333333334+ACI-,+ACI-14.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-02+AC0-28,+ACI-Widget B+ACI-,19,4,2,1,2025,59,+ACI-16.857142857142858+ACI-,+ACI-17.1+ACI-,+ACI-19.0+ACI-,+ACI-25.0+ACI-,,
2025+AC0-03+AC0-01,+ACI-Widget B+ACI-,17,5,3,1,2025,60,+ACI-16.428571428571427+ACI-,+ACI-17.066666666666666+ACI-,+ACI-19.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-03+AC0-02,+ACI-Widget B+ACI-,22,6,3,1,2025,61,+ACI-17.0+ACI-,+ACI-17.166666666666668+ACI-,+ACI-17.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-03+AC0-03,+ACI-Widget B+ACI-,17,0,3,1,2025,62,+ACI-17.285714285714285+ACI-,+ACI-17.1+ACI-,+ACI-22.0+ACI-,+ACI-15.0+ACI-,,
2025+AC0-03+AC0-04,+ACI-Widget B+ACI-,11,1,3,1,2025,63,+ACI-17.0+ACI-,+ACI-17.166666666666668+ACI-,+ACI-17.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-03+AC0-05,+ACI-Widget B+ACI-,20,2,3,1,2025,64,+ACI-17.857142857142858+ACI-,+ACI-17.5+ACI-,+ACI-11.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-03+AC0-06,+ACI-Widget B+ACI-,21,3,3,1,2025,65,+ACI-18.142857142857142+ACI-,+ACI-17.533333333333335+ACI-,+ACI-20.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-03+AC0-07,+ACI-Widget B+ACI-,16,4,3,1,2025,66,+ACI-17.714285714285715+ACI-,+ACI-17.7+ACI-,+ACI-21.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-03+AC0-08,+ACI-Widget B+ACI-,16,5,3,1,2025,67,+ACI-17.571428571428573+ACI-,+ACI-17.666666666666668+ACI-,+ACI-16.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-03+AC0-09,+ACI-Widget B+ACI-,15,6,3,1,2025,68,+ACI-16.571428571428573+ACI-,+ACI-17.533333333333335+ACI-,+ACI-16.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-03+AC0-10,+ACI-Widget B+ACI-,15,0,3,1,2025,69,+ACI-16.285714285714285+ACI-,+ACI-17.5+ACI-,+ACI-15.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-03+AC0-11,+ACI-Widget B+ACI-,18,1,3,1,2025,70,+ACI-17.285714285714285+ACI-,+ACI-17.166666666666668+ACI-,+ACI-15.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-03+AC0-12,+ACI-Widget B+ACI-,14,2,3,1,2025,71,+ACI-16.428571428571427+ACI-,+ACI-17.066666666666666+ACI-,+ACI-18.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-03+AC0-13,+ACI-Widget B+ACI-,26,3,3,1,2025,72,+ACI-17.142857142857142+ACI-,+ACI-17.466666666666665+ACI-,+ACI-14.0+ACI-,+ACI-21.0+ACI-,,
2025+AC0-03+AC0-14,+ACI-Widget B+ACI-,17,4,3,1,2025,73,+ACI-17.285714285714285+ACI-,+ACI-17.2+ACI-,+ACI-26.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-03+AC0-15,+ACI-Widget B+ACI-,13,5,3,1,2025,74,+ACI-16.857142857142858+ACI-,+ACI-17.033333333333335+ACI-,+ACI-17.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-03+AC0-16,+ACI-Widget B+ACI-,22,6,3,1,2025,75,+ACI-17.857142857142858+ACI-,+ACI-17.133333333333333+ACI-,+ACI-13.0+ACI-,+ACI-15.0+ACI-,,
2025+AC0-03+AC0-17,+ACI-Widget B+ACI-,12,0,3,1,2025,76,+ACI-17.428571428571427+ACI-,+ACI-16.866666666666667+ACI-,+ACI-22.0+ACI-,+ACI-15.0+ACI-,,
2025+AC0-03+AC0-18,+ACI-Widget B+ACI-,14,1,3,1,2025,77,+ACI-16.857142857142858+ACI-,+ACI-16.5+ACI-,+ACI-12.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-03+AC0-19,+ACI-Widget B+ACI-,17,2,3,1,2025,78,+ACI-17.285714285714285+ACI-,+ACI-16.633333333333333+ACI-,+ACI-14.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-03+AC0-20,+ACI-Widget B+ACI-,16,3,3,1,2025,79,+ACI-15.857142857142858+ACI-,+ACI-16.8+ACI-,+ACI-17.0+ACI-,+ACI-26.0+ACI-,,
2025+AC0-03+AC0-21,+ACI-Widget B+ACI-,18,4,3,1,2025,80,+ACI-16.0+ACI-,+ACI-17.033333333333335+ACI-,+ACI-16.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-03+AC0-22,+ACI-Widget B+ACI-,18,5,3,1,2025,81,+ACI-16.714285714285715+ACI-,+ACI-17.266666666666666+ACI-,+ACI-18.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-03+AC0-23,+ACI-Widget B+ACI-,16,6,3,1,2025,82,+ACI-15.857142857142858+ACI-,+ACI-16.966666666666665+ACI-,+ACI-18.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-03+AC0-24,+ACI-Widget B+ACI-,12,0,3,1,2025,83,+ACI-15.857142857142858+ACI-,+ACI-16.7+ACI-,+ACI-16.0+ACI-,+ACI-12.0+ACI-,,
2025+AC0-03+AC0-25,+ACI-Widget B+ACI-,23,1,3,1,2025,84,+ACI-17.142857142857142+ACI-,+ACI-16.866666666666667+ACI-,+ACI-12.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-03+AC0-26,+ACI-Widget B+ACI-,20,2,3,1,2025,85,+ACI-17.571428571428573+ACI-,+ACI-17.033333333333335+ACI-,+ACI-23.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-03+AC0-27,+ACI-Widget B+ACI-,14,3,3,1,2025,86,+ACI-17.285714285714285+ACI-,+ACI-17.066666666666666+ACI-,+ACI-20.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-03+AC0-28,+ACI-Widget B+ACI-,15,4,3,1,2025,87,+ACI-16.857142857142858+ACI-,+ACI-17.1+ACI-,+ACI-14.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-03+AC0-29,+ACI-Widget B+ACI-,14,5,3,1,2025,88,+ACI-16.285714285714285+ACI-,+ACI-16.933333333333334+ACI-,+ACI-15.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-03+AC0-30,+ACI-Widget B+ACI-,14,6,3,1,2025,89,+ACI-16.0+ACI-,+ACI-16.766666666666666+ACI-,+ACI-14.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-03+AC0-31,+ACI-Widget B+ACI-,18,0,3,1,2025,90,+ACI-16.857142857142858+ACI-,+ACI-16.8+ACI-,+ACI-14.0+ACI-,+ACI-12.0+ACI-,,
2025+AC0-04+AC0-01,+ACI-Widget B+ACI-,16,1,4,2,2025,91,+ACI-15.857142857142858+ACI-,+ACI-16.6+ACI-,+ACI-18.0+ACI-,+ACI-23.0+ACI-,,
2025+AC0-04+AC0-02,+ACI-Widget B+ACI-,11,2,4,2,2025,92,+ACI-14.571428571428571+ACI-,+ACI-16.4+ACI-,+ACI-16.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-04+AC0-03,+ACI-Widget B+ACI-,16,3,4,2,2025,93,+ACI-14.857142857142858+ACI-,+ACI-16.566666666666666+ACI-,+ACI-11.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-04+AC0-04,+ACI-Widget B+ACI-,14,4,4,2,2025,94,+ACI-14.714285714285714+ACI-,+ACI-16.366666666666667+ACI-,+ACI-16.0+ACI-,+ACI-15.0+ACI-,,
2025+AC0-04+AC0-05,+ACI-Widget B+ACI-,22,5,4,2,2025,95,+ACI-15.857142857142858+ACI-,+ACI-16.4+ACI-,+ACI-14.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-04+AC0-06,+ACI-Widget B+ACI-,20,6,4,2,2025,96,+ACI-16.714285714285715+ACI-,+ACI-16.533333333333335+ACI-,+ACI-22.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-04+AC0-07,+ACI-Widget B+ACI-,8,0,4,2,2025,97,+ACI-15.285714285714286+ACI-,+ACI-16.266666666666666+ACI-,+ACI-20.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-04+AC0-08,+ACI-Widget B+ACI-,22,1,4,2,2025,98,+ACI-16.142857142857142+ACI-,+ACI-16.5+ACI-,+ACI-8.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-04+AC0-09,+ACI-Widget B+ACI-,19,2,4,2,2025,99,+ACI-17.285714285714285+ACI-,+ACI-16.633333333333333+ACI-,+ACI-22.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-04+AC0-10,+ACI-Widget B+ACI-,10,3,4,2,2025,100,+ACI-16.428571428571427+ACI-,+ACI-16.366666666666667+ACI-,+ACI-19.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-04+AC0-11,+ACI-Widget B+ACI-,21,4,4,2,2025,101,+ACI-17.428571428571427+ACI-,+ACI-16.6+ACI-,+ACI-10.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-04+AC0-12,+ACI-Widget B+ACI-,11,5,4,2,2025,102,+ACI-15.857142857142858+ACI-,+ACI-16.1+ACI-,+ACI-21.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-04+AC0-13,+ACI-Widget B+ACI-,16,6,4,2,2025,103,+ACI-15.285714285714286+ACI-,+ACI-16.066666666666666+ACI-,+ACI-11.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-04+AC0-14,+ACI-Widget B+ACI-,14,0,4,2,2025,104,+ACI-16.142857142857142+ACI-,+ACI-16.1+ACI-,+ACI-16.0+ACI-,+ACI-8.0+ACI-,,
2025+AC0-04+AC0-15,+ACI-Widget B+ACI-,13,1,4,2,2025,105,+ACI-14.857142857142858+ACI-,+ACI-15.8+ACI-,+ACI-14.0+ACI-,+ACI-22.0+ACI-,,
2025+AC0-04+AC0-16,+ACI-Widget B+ACI-,19,2,4,2,2025,106,+ACI-14.857142857142858+ACI-,+ACI-16.033333333333335+ACI-,+ACI-13.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-04+AC0-17,+ACI-Widget B+ACI-,16,3,4,2,2025,107,+ACI-15.714285714285714+ACI-,+ACI-16.1+ACI-,+ACI-19.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-04+AC0-18,+ACI-Widget B+ACI-,13,4,4,2,2025,108,+ACI-14.571428571428571+ACI-,+ACI-15.966666666666667+ACI-,+ACI-16.0+ACI-,+ACI-21.0+ACI-,,
2025+AC0-04+AC0-19,+ACI-Widget B+ACI-,19,5,4,2,2025,109,+ACI-15.714285714285714+ACI-,+ACI-16.066666666666666+ACI-,+ACI-13.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-04+AC0-20,+ACI-Widget B+ACI-,13,6,4,2,2025,110,+ACI-15.285714285714286+ACI-,+ACI-15.9+ACI-,+ACI-19.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-04+AC0-21,+ACI-Widget B+ACI-,11,0,4,2,2025,111,+ACI-14.857142857142858+ACI-,+ACI-15.666666666666666+ACI-,+ACI-13.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-04+AC0-22,+ACI-Widget B+ACI-,13,1,4,2,2025,112,+ACI-14.857142857142858+ACI-,+ACI-15.566666666666666+ACI-,+ACI-11.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-04+AC0-23,+ACI-Widget B+ACI-,18,2,4,2,2025,113,+ACI-14.714285714285714+ACI-,+ACI-15.766666666666667+ACI-,+ACI-13.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-04+AC0-24,+ACI-Widget B+ACI-,15,3,4,2,2025,114,+ACI-14.571428571428571+ACI-,+ACI-15.5+ACI-,+ACI-18.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-04+AC0-25,+ACI-Widget B+ACI-,11,4,4,2,2025,115,+ACI-14.285714285714286+ACI-,+ACI-15.2+ACI-,+ACI-15.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-04+AC0-26,+ACI-Widget B+ACI-,24,5,4,2,2025,116,+ACI-15.0+ACI-,+ACI-15.533333333333333+ACI-,+ACI-11.0+ACI-,+ACI-19.0+ACI-,,
2025+AC0-04+AC0-27,+ACI-Widget B+ACI-,13,6,4,2,2025,117,+ACI-15.0+ACI-,+ACI-15.466666666666667+ACI-,+ACI-24.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-04+AC0-28,+ACI-Widget B+ACI-,16,0,4,2,2025,118,+ACI-15.714285714285714+ACI-,+ACI-15.533333333333333+ACI-,+ACI-13.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-04+AC0-29,+ACI-Widget B+ACI-,11,1,4,2,2025,119,+ACI-15.428571428571429+ACI-,+ACI-15.433333333333334+ACI-,+ACI-16.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-04+AC0-30,+ACI-Widget B+ACI-,17,2,4,2,2025,120,+ACI-15.285714285714286+ACI-,+ACI-15.4+ACI-,+ACI-11.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-01,+ACI-Widget B+ACI-,12,3,5,2,2025,121,+ACI-14.857142857142858+ACI-,+ACI-15.266666666666667+ACI-,+ACI-17.0+ACI-,+ACI-15.0+ACI-,,
2025+AC0-05+AC0-02,+ACI-Widget B+ACI-,10,4,5,2,2025,122,+ACI-14.714285714285714+ACI-,+ACI-15.233333333333333+ACI-,+ACI-12.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-05+AC0-03,+ACI-Widget B+ACI-,12,5,5,2,2025,123,+ACI-13.0+ACI-,+ACI-15.1+ACI-,+ACI-10.0+ACI-,+ACI-24.0+ACI-,,
2025+AC0-05+AC0-04,+ACI-Widget B+ACI-,7,6,5,2,2025,124,+ACI-12.142857142857142+ACI-,+ACI-14.866666666666667+ACI-,+ACI-12.0+ACI-,+ACI-13.0+ACI-,,
2025+AC0-05+AC0-05,+ACI-Widget B+ACI-,10,0,5,2,2025,125,+ACI-11.285714285714286+ACI-,+ACI-14.466666666666667+ACI-,+ACI-7.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-05+AC0-06,+ACI-Widget B+ACI-,17,1,5,2,2025,126,+ACI-12.142857142857142+ACI-,+ACI-14.366666666666667+ACI-,+ACI-10.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-05+AC0-07,+ACI-Widget B+ACI-,18,2,5,2,2025,127,+ACI-12.285714285714286+ACI-,+ACI-14.7+ACI-,+ACI-17.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-05+AC0-08,+ACI-Widget B+ACI-,18,3,5,2,2025,128,+ACI-13.142857142857142+ACI-,+ACI-14.566666666666666+ACI-,+ACI-18.0+ACI-,+ACI-12.0+ACI-,,
2025+AC0-05+AC0-09,+ACI-Widget B+ACI-,18,4,5,2,2025,129,+ACI-14.285714285714286+ACI-,+ACI-14.533333333333333+ACI-,+ACI-18.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-05+AC0-10,+ACI-Widget B+ACI-,18,5,5,2,2025,130,+ACI-15.142857142857142+ACI-,+ACI-14.8+ACI-,+ACI-18.0+ACI-,+ACI-12.0+ACI-,,
2025+AC0-05+AC0-11,+ACI-Widget B+ACI-,10,6,5,2,2025,131,+ACI-15.571428571428571+ACI-,+ACI-14.433333333333334+ACI-,+ACI-18.0+ACI-,+ACI-7.0+ACI-,,
2025+AC0-05+AC0-12,+ACI-Widget B+ACI-,17,0,5,2,2025,132,+ACI-16.571428571428573+ACI-,+ACI-14.633333333333333+ACI-,+ACI-10.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-05+AC0-13,+ACI-Widget B+ACI-,11,1,5,2,2025,133,+ACI-15.714285714285714+ACI-,+ACI-14.466666666666667+ACI-,+ACI-17.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-05+AC0-14,+ACI-Widget B+ACI-,20,2,5,2,2025,134,+ACI-16.0+ACI-,+ACI-14.666666666666666+ACI-,+ACI-11.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-15,+ACI-Widget B+ACI-,10,3,5,2,2025,135,+ACI-14.857142857142858+ACI-,+ACI-14.566666666666666+ACI-,+ACI-20.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-16,+ACI-Widget B+ACI-,17,4,5,2,2025,136,+ACI-14.714285714285714+ACI-,+ACI-14.5+ACI-,+ACI-10.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-17,+ACI-Widget B+ACI-,10,5,5,2,2025,137,+ACI-13.571428571428571+ACI-,+ACI-14.3+ACI-,+ACI-17.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-18,+ACI-Widget B+ACI-,17,6,5,2,2025,138,+ACI-14.571428571428571+ACI-,+ACI-14.433333333333334+ACI-,+ACI-10.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-05+AC0-19,+ACI-Widget B+ACI-,16,0,5,2,2025,139,+ACI-14.428571428571429+ACI-,+ACI-14.333333333333334+ACI-,+ACI-17.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-05+AC0-20,+ACI-Widget B+ACI-,14,1,5,2,2025,140,+ACI-14.857142857142858+ACI-,+ACI-14.366666666666667+ACI-,+ACI-16.0+ACI-,+ACI-11.0+ACI-,,
2025+AC0-05+AC0-21,+ACI-Widget B+ACI-,21,2,5,2,2025,141,+ACI-15.0+ACI-,+ACI-14.7+ACI-,+ACI-14.0+ACI-,+ACI-20.0+ACI-,,
2025+AC0-05+AC0-22,+ACI-Widget B+ACI-,16,3,5,2,2025,142,+ACI-15.857142857142858+ACI-,+ACI-14.8+ACI-,+ACI-21.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-05+AC0-23,+ACI-Widget B+ACI-,18,4,5,2,2025,143,+ACI-16.0+ACI-,+ACI-14.8+ACI-,+ACI-16.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-05+AC0-24,+ACI-Widget B+ACI-,10,5,5,2,2025,144,+ACI-16.0+ACI-,+ACI-14.633333333333333+ACI-,+ACI-18.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-05+AC0-25,+ACI-Widget B+ACI-,17,6,5,2,2025,145,+ACI-16.0+ACI-,+ACI-14.833333333333334+ACI-,+ACI-10.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-05+AC0-26,+ACI-Widget B+ACI-,16,0,5,2,2025,146,+ACI-16.0+ACI-,+ACI-14.566666666666666+ACI-,+ACI-17.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-05+AC0-27,+ACI-Widget B+ACI-,18,1,5,2,2025,147,+ACI-16.571428571428573+ACI-,+ACI-14.733333333333333+ACI-,+ACI-16.0+ACI-,+ACI-14.0+ACI-,,
2025+AC0-05+AC0-28,+ACI-Widget B+ACI-,14,2,5,2,2025,148,+ACI-15.571428571428571+ACI-,+ACI-14.666666666666666+ACI-,+ACI-18.0+ACI-,+ACI-21.0+ACI-,,
2025+AC0-05+AC0-29,+ACI-Widget B+ACI-,17,3,5,2,2025,149,+ACI-15.714285714285714+ACI-,+ACI-14.866666666666667+ACI-,+ACI-14.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-05+AC0-30,+ACI-Widget B+ACI-,23,4,5,2,2025,150,+ACI-16.428571428571427+ACI-,+ACI-15.066666666666666+ACI-,+ACI-17.0+ACI-,+ACI-18.0+ACI-,,
2025+AC0-05+AC0-31,+ACI-Widget B+ACI-,10,5,5,2,2025,151,+ACI-16.428571428571427+ACI-,+ACI-15.0+ACI-,+ACI-23.0+ACI-,+ACI-10.0+ACI-,,
2025+AC0-06+AC0-01,+ACI-Widget B+ACI-,14,6,6,2,2025,152,+ACI-16.0+ACI-,+ACI-15.133333333333333+ACI-,+ACI-10.0+ACI-,+ACI-17.0+ACI-,,
2025+AC0-06+AC0-02,+ACI-Widget B+ACI-,12,0,6,2,2025,153,+ACI-15.428571428571429+ACI-,+ACI-15.133333333333333+ACI-,+ACI-14.0+ACI-,+ACI-16.0+ACI-,,
2025+AC0-06+AC0-03,+ACI-Widget B+ACI-,20,1,6,2,2025,154,+ACI-15.714285714285714+ACI-,+ACI-15.566666666666666+ACI-,+ACI-12.0+ACI-,+ACI-18.0+ACI-,,
